school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,grade_improvement,avg_G1_G2,weighted_grade,grade_volatility,study_intensity,parent_education_avg,high_achiever,struggling,support_score,alcohol_risk
GP,F,17,U,GT3,T,4,4,teacher,teacher,course,mother,2,3,0,0,1,0,0,0,1,1,1,4,3,3,1,2,4,4,15,14,15,0,14.5,14.299999999999999,0.5773502691896257,3.0,4.0,1,0,1,0
GP,F,17,U,GT3,T,3,3,at_home,other,course,mother,1,1,0,0,1,1,1,1,1,1,0,4,2,5,2,5,5,2,11,12,11,0,11.5,11.7,0.5773502691896257,1.6666666666666667,3.0,0,0,2,1
GP,M,18,U,LE3,T,2,2,other,other,course,mother,1,4,0,0,1,1,1,1,1,1,0,4,5,5,2,4,5,0,11,11,12,1,11.0,11.0,0.5773502691896257,20.0,2.0,0,0,2,1
GP,M,19,R,GT3,T,3,2,at_home,services,home,other,1,1,0,0,1,0,0,0,1,0,1,5,3,4,2,2,5,0,11,10,10,-1,10.5,10.3,0.5773502691896257,5.0,2.5,0,0,1,1
GP,F,18,U,GT3,T,2,2,at_home,other,course,mother,4,2,0,0,0,0,1,1,1,0,1,4,2,5,1,1,2,2,10,9,10,0,9.5,9.3,0.5773502691896257,3.3333333333333335,2.0,0,0,0,0
GP,F,17,R,GT3,T,2,4,at_home,other,course,father,1,3,0,0,1,0,0,1,1,1,1,4,4,3,1,1,5,0,15,15,15,0,15.0,15.0,0.0,15.0,3.0,1,0,1,0
GP,M,18,U,GT3,T,2,2,other,other,reputation,mother,1,1,0,0,0,0,0,0,1,1,0,5,4,2,1,2,5,6,15,14,15,0,14.5,14.299999999999999,0.5773502691896257,0.7142857142857143,2.0,1,0,0,0
GP,F,18,U,GT3,T,3,3,services,services,home,mother,1,2,0,0,0,0,1,1,1,1,0,5,3,4,1,1,4,8,10,11,12,2,10.5,10.7,1.0,1.1111111111111112,3.0,0,0,0,0
GP,F,18,U,LE3,T,2,2,other,other,home,other,1,2,0,0,0,0,1,0,1,1,1,4,3,3,1,1,2,0,10,9,12,2,9.5,9.3,1.5275252316519468,10.0,2.0,0,0,0,0
GP,F,18,R,GT3,T,2,2,at_home,other,course,mother,2,4,0,0,0,0,1,1,1,0,0,4,4,4,1,1,4,6,14,13,14,0,13.5,13.3,0.5773502691896257,2.857142857142857,2.0,0,0,0,0
GP,F,17,U,GT3,T,3,4,services,other,course,mother,1,3,0,0,0,0,0,1,1,1,0,4,4,5,1,3,5,8,11,13,14,3,12.0,12.399999999999999,1.5275252316519468,1.6666666666666667,3.5,0,0,0,1
GP,F,17,U,GT3,T,3,2,other,other,home,mother,1,2,0,0,1,0,0,1,1,1,1,4,3,2,2,3,2,0,12,13,15,3,12.5,12.7,1.5275252316519468,10.0,2.5,1,0,1,1
GP,F,18,U,LE3,T,3,3,services,services,home,mother,1,4,0,0,1,0,0,1,1,1,0,5,3,3,1,1,1,4,14,14,15,1,14.0,14.0,0.5773502691896257,4.0,3.0,1,0,1,0
GP,F,17,R,GT3,A,3,2,other,other,home,mother,1,2,0,0,1,0,0,1,1,1,0,4,3,3,2,3,2,0,14,14,16,2,14.0,14.0,1.1547005383792517,10.0,2.5,1,0,1,1
GP,M,18,U,GT3,T,4,4,teacher,services,home,father,1,2,0,0,1,0,1,1,1,1,0,4,3,3,2,2,2,0,12,12,13,1,12.0,11.999999999999998,0.5773502691896257,10.0,4.0,0,0,1,1
GP,M,18,U,LE3,T,3,4,services,other,home,mother,1,2,0,0,0,0,1,1,1,1,1,4,3,3,1,3,5,6,16,16,17,1,16.0,16.0,0.5773502691896258,1.4285714285714286,3.5,1,0,0,1
GP,F,17,U,GT3,A,2,2,at_home,at_home,home,father,1,2,0,0,1,0,0,1,1,1,1,3,3,1,1,2,4,18,10,12,14,4,11.0,11.399999999999999,2.0,0.5263157894736842,2.0,0,0,1,0
GP,F,18,U,GT3,T,2,3,at_home,other,course,mother,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,2,3,0,11,12,14,3,11.5,11.7,1.5275252316519468,15.0,2.5,0,0,1,0
GP,F,18,U,GT3,T,3,2,other,services,other,mother,1,3,0,0,0,0,0,1,1,1,1,5,4,3,2,3,1,4,14,16,17,3,15.0,15.399999999999999,1.5275252316519468,3.0,2.5,1,0,0,1
GP,M,18,R,GT3,T,4,3,teacher,services,course,mother,1,3,0,0,0,0,0,1,1,1,1,5,3,2,1,2,4,4,15,14,17,2,14.5,14.299999999999999,1.5275252316519468,3.0,3.5,1,0,0,0
GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,3,0,0,1,0,0,1,1,1,1,5,4,5,2,3,5,0,14,13,14,0,13.5,13.3,0.5773502691896257,15.0,3.5,0,0,1,1
GP,F,17,U,GT3,T,4,3,health,other,reputation,mother,1,3,0,0,1,0,1,1,1,1,1,4,4,3,1,3,4,0,11,12,13,2,11.5,11.7,1.0,15.0,3.5,0,0,1,1
GP,F,17,U,GT3,T,2,1,services,other,course,mother,2,2,0,0,1,0,1,1,1,1,1,4,3,4,2,2,1,10,12,15,15,3,13.5,14.1,1.7320508075688772,0.9090909090909091,1.5,1,0,1,1
GP,F,17,U,GT3,T,2,1,services,other,reputation,mother,1,2,0,0,1,0,1,1,1,1,0,4,3,5,2,4,4,4,12,16,16,4,14.0,14.799999999999999,2.3094010767585034,2.0,1.5,1,0,1,1
GP,F,19,U,LE3,A,2,3,at_home,other,home,other,2,1,1,0,0,0,0,1,0,1,0,2,2,3,3,4,5,16,10,11,11,1,10.5,10.7,0.5773502691896257,0.29411764705882354,2.5,0,0,0,1
GP,F,17,U,GT3,T,3,1,other,at_home,home,mother,1,1,1,0,1,1,0,1,1,1,1,4,1,2,1,1,3,6,10,13,13,3,11.5,12.1,1.7320508075688772,0.7142857142857143,2.0,0,0,2,0
GP,F,21,U,LE3,T,4,4,other,other,reputation,other,1,3,2,0,0,1,1,1,1,1,0,3,3,2,1,1,5,0,9,12,12,3,10.5,11.099999999999998,1.7320508075688772,15.0,4.0,0,0,1,0
GP,M,18,U,LE3,T,2,2,services,services,reputation,mother,1,2,0,0,1,0,1,0,0,1,0,4,4,4,1,3,3,11,9,11,12,3,10.0,10.399999999999999,1.5275252316519468,0.8333333333333334,2.0,0,0,1,1
GP,M,18,U,LE3,A,3,4,other,other,reputation,other,1,2,0,0,0,0,1,1,1,1,1,4,3,5,1,4,2,9,13,14,15,2,13.5,13.7,1.0,1.0,3.5,1,0,0,1
GP,F,17,U,GT3,T,2,2,services,services,reputation,mother,1,2,0,0,1,0,1,1,1,1,0,4,3,4,1,3,4,0,13,17,17,4,15.0,15.799999999999999,2.3094010767585034,10.0,2.0,1,0,1,1
GP,M,17,U,LE3,A,4,4,health,other,reputation,mother,1,3,0,0,1,0,0,1,1,1,0,4,4,2,1,2,4,2,12,15,15,3,13.5,14.1,1.7320508075688772,5.0,4.0,1,0,1,0
GP,F,18,U,LE3,T,4,2,teacher,other,course,mother,1,2,0,0,1,0,1,1,1,1,0,4,2,2,1,1,3,0,14,17,17,3,15.5,16.099999999999998,1.7320508075688772,10.0,3.0,1,0,1,0
GP,M,21,R,LE3,T,1,1,at_home,other,course,other,2,2,2,0,1,0,1,1,0,1,1,5,3,3,5,2,4,21,9,10,10,1,9.5,9.7,0.5773502691896257,0.45454545454545453,1.0,0,0,1,1
GP,F,20,R,GT3,T,1,1,other,other,reputation,other,2,3,0,0,0,0,0,1,1,1,1,3,2,2,1,3,3,8,11,15,15,4,13.0,13.8,2.3094010767585034,1.6666666666666667,1.0,1,0,0,1
GP,F,19,U,GT3,T,4,4,teacher,other,home,other,1,1,1,0,1,0,0,1,1,1,1,3,2,5,4,4,5,5,9,10,11,2,9.5,9.7,1.0,0.8333333333333334,4.0,0,0,1,1
GP,M,17,U,LE3,A,3,2,other,other,reputation,mother,1,2,0,0,1,0,0,1,1,1,0,4,4,4,1,2,5,10,16,18,18,2,17.0,17.4,1.1547005383792515,0.9090909090909091,2.5,1,0,1,0
GP,F,18,U,GT3,T,3,2,at_home,other,reputation,father,1,3,0,0,1,0,0,1,1,1,1,4,3,4,1,2,2,5,14,17,17,3,15.5,16.099999999999998,1.7320508075688772,2.5,2.5,1,0,1,0
GP,M,18,R,GT3,T,2,3,other,services,reputation,father,1,1,0,0,0,0,0,1,1,1,0,3,1,3,4,5,4,13,13,14,14,1,13.5,13.7,0.5773502691896257,0.35714285714285715,2.5,0,0,0,1
GP,M,19,U,GT3,T,2,1,other,other,reputation,mother,1,1,0,0,0,0,0,1,1,1,0,5,3,4,1,4,4,10,7,11,11,4,9.0,9.799999999999999,2.3094010767585034,0.45454545454545453,1.5,0,0,0,1
GP,F,18,U,LE3,A,2,2,services,other,reputation,mother,2,2,0,0,1,0,0,1,1,1,0,4,1,4,1,3,4,10,14,17,17,3,15.5,16.099999999999998,1.7320508075688772,0.9090909090909091,2.0,1,0,1,1
GP,F,20,U,GT3,T,1,0,other,other,reputation,mother,2,1,1,1,0,0,0,1,1,1,1,5,3,1,1,1,5,5,8,10,10,2,9.0,9.4,1.1547005383792517,0.8333333333333334,0.5,0,0,1,0
GP,F,18,U,GT3,T,3,2,services,other,home,mother,1,2,0,0,1,0,1,0,1,1,1,3,1,2,1,2,1,4,10,13,13,3,11.5,12.1,1.7320508075688772,2.0,2.5,0,0,1,0
MS,F,16,U,GT3,T,1,3,at_home,other,other,father,2,1,0,0,1,0,0,1,0,1,1,4,3,3,1,3,5,11,10,11,11,1,10.5,10.7,0.5773502691896257,0.4166666666666667,2.0,0,0,1,1
MS,F,16,R,GT3,T,2,2,other,other,course,mother,2,2,0,0,1,0,1,1,1,1,0,4,4,4,1,1,5,0,12,12,12,0,12.0,11.999999999999998,0.0,10.0,2.0,0,0,1,0
MS,F,15,R,GT3,T,1,1,at_home,services,other,mother,1,1,1,0,1,0,0,1,1,0,1,4,1,3,1,1,2,6,10,10,10,0,10.0,10.0,0.0,0.7142857142857143,1.0,0,0,1,0
MS,F,15,R,GT3,T,3,3,at_home,other,course,mother,2,1,0,0,1,0,0,1,1,1,0,5,4,4,2,3,5,4,10,10,11,1,10.0,10.0,0.5773502691896257,1.0,3.0,0,0,1,1
MS,F,16,R,GT3,T,2,3,at_home,services,course,mother,2,2,0,0,0,0,0,1,1,0,0,4,5,2,1,2,5,0,16,17,17,1,16.5,16.7,0.5773502691896258,10.0,2.5,1,0,0,0
MS,F,15,R,LE3,T,2,1,at_home,other,home,mother,2,1,0,0,0,0,0,1,0,0,0,1,3,4,1,1,1,0,6,8,9,3,7.0,7.3999999999999995,1.5275252316519465,5.0,1.5,0,1,0,0
MS,M,16,R,LE3,A,4,4,at_home,other,home,mother,1,2,0,0,1,0,0,1,1,0,0,5,3,2,1,3,2,5,10,11,11,1,10.5,10.7,0.5773502691896257,1.6666666666666667,4.0,0,0,1,1
MS,M,16,U,GT3,A,1,2,other,other,other,mother,1,3,0,1,0,0,0,1,1,1,0,4,4,3,1,1,5,0,10,11,11,1,10.5,10.7,0.5773502691896257,15.0,1.5,0,0,1,0
MS,F,17,R,GT3,T,3,2,at_home,other,course,father,1,2,1,0,0,0,0,1,1,0,1,4,5,4,1,2,5,0,10,10,10,0,10.0,10.0,0.0,10.0,2.5,0,0,0,0
MS,F,17,R,GT3,T,1,1,other,other,other,father,1,1,1,0,1,0,0,0,0,1,0,5,4,4,2,2,5,0,6,6,7,1,6.0,5.999999999999999,0.5773502691896258,5.0,1.0,0,1,1,1
MS,F,15,R,GT3,T,4,4,teacher,other,course,mother,2,1,0,0,0,0,0,1,1,1,1,1,5,1,3,5,5,0,13,14,14,1,13.5,13.7,0.5773502691896257,5.0,4.0,0,0,0,1
MS,F,16,U,LE3,A,2,2,at_home,other,reputation,mother,2,4,0,0,0,0,1,0,0,0,1,1,2,1,1,1,1,4,10,9,11,1,9.5,9.3,1.0,4.0,2.0,0,0,0,0
MS,F,15,R,LE3,T,1,1,at_home,services,reputation,father,2,2,0,0,1,0,0,1,1,1,0,5,4,3,1,2,4,0,10,10,10,0,10.0,10.0,0.0,10.0,1.0,0,0,1,0
MS,F,15,R,LE3,T,1,1,other,services,course,mother,2,1,1,0,1,0,0,1,1,1,1,4,4,3,1,2,2,4,6,7,8,2,6.5,6.699999999999999,1.0,1.0,1.0,0,1,1,0
MS,F,16,R,GT3,T,0,2,other,other,other,mother,2,1,0,0,1,0,1,1,1,0,0,3,2,3,1,2,2,0,12,11,12,0,11.5,11.299999999999999,0.5773502691896257,5.0,1.0,0,0,1,0
MS,F,17,R,GT3,T,2,3,other,other,course,mother,2,1,0,0,1,0,0,1,1,1,0,5,5,5,1,3,3,2,10,11,12,2,10.5,10.7,1.0,1.6666666666666667,2.5,0,0,1,1
MS,F,15,R,GT3,T,3,3,other,services,course,father,2,1,0,0,0,0,0,0,1,1,0,4,1,3,1,1,4,0,14,16,16,2,15.0,15.399999999999999,1.1547005383792517,5.0,3.0,1,0,0,0
MS,M,16,U,GT3,T,1,1,at_home,services,home,mother,2,2,0,0,1,0,1,1,1,0,1,5,4,5,4,5,3,0,7,0,0,-7,3.5,2.1,4.041451884327381,10.0,1.0,0,1,1,1
MS,M,17,U,GT3,T,1,1,other,other,home,mother,1,2,0,0,0,1,0,0,1,1,0,4,4,3,2,4,5,4,8,9,9,1,8.5,8.7,0.5773502691896257,2.0,1.0,0,1,1,1
MS,M,15,R,LE3,T,4,1,health,services,reputation,father,1,2,0,0,1,0,1,1,1,1,0,5,3,4,1,2,2,0,12,13,14,2,12.5,12.7,1.0,10.0,2.5,0,0,1,0
MS,M,15,R,LE3,T,4,1,health,services,reputation,father,1,2,0,0,1,0,1,1,1,1,0,5,3,4,1,2,2,7,7,9,8,1,8.0,8.4,1.0,1.25,2.5,0,1,1,0
MS,M,16,R,GT3,T,3,4,other,health,other,mother,3,2,0,0,0,0,0,0,1,0,0,3,4,5,1,2,5,4,9,10,11,2,9.5,9.7,1.0,2.0,3.5,0,0,0,0
MS,M,15,R,GT3,T,1,1,other,other,course,mother,4,2,0,0,1,0,1,1,1,0,1,5,4,5,2,4,4,8,7,9,9,2,8.0,8.4,1.1547005383792517,1.1111111111111112,1.0,0,1,1,1
MS,M,15,U,LE3,T,3,3,at_home,at_home,reputation,father,1,2,0,0,1,0,1,1,1,1,0,5,3,3,1,1,5,0,11,11,11,0,11.0,11.0,0.0,10.0,3.0,0,0,1,0
MS,M,17,R,GT3,T,2,1,other,other,other,mother,3,1,0,0,0,0,1,1,0,0,1,5,5,5,5,5,3,8,8,10,9,1,9.0,9.4,1.0,0.5555555555555556,1.5,0,1,0,1
MS,F,16,R,GT3,T,4,4,teacher,teacher,course,mother,2,3,0,0,0,0,1,1,1,1,1,4,2,2,1,1,4,6,16,16,17,1,16.0,16.0,0.5773502691896258,2.142857142857143,4.0,1,0,0,0
MS,F,15,R,GT3,T,1,2,other,services,course,mother,2,1,0,0,0,0,0,1,1,0,0,5,1,2,1,1,1,3,11,13,13,2,12.0,12.399999999999999,1.1547005383792517,1.25,1.5,0,0,0,0
MS,F,16,R,GT3,T,2,3,other,services,course,mother,3,2,0,0,1,0,0,1,1,1,0,4,5,4,1,2,1,2,15,15,15,0,15.0,15.0,0.0,3.3333333333333335,2.5,1,0,1,0
MS,M,16,R,GT3,T,1,2,other,other,course,father,2,2,0,0,0,0,0,1,1,0,0,4,3,3,1,1,5,0,10,11,11,1,10.5,10.7,0.5773502691896257,10.0,1.5,0,0,0,0
MS,F,16,R,GT3,T,2,2,other,other,course,mother,3,2,0,0,1,0,0,1,1,1,0,4,4,5,1,1,4,4,9,10,11,2,9.5,9.7,1.0,2.0,2.0,0,0,1,0
MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,3,1,0,1,0,0,1,1,0,0,1,3,2,1,2,4,0,10,8,8,-2,9.0,8.6,1.1547005383792517,15.0,1.5,0,1,1,0
MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,3,1,0,1,0,0,1,1,0,0,1,3,2,1,2,4,3,9,8,8,-1,8.5,8.299999999999999,0.5773502691896257,3.75,1.5,0,1,1,0
MS,F,15,U,GT3,T,2,1,at_home,other,home,mother,1,2,0,1,1,0,0,0,1,1,0,4,4,2,3,3,2,0,9,10,9,0,9.5,9.7,0.5773502691896257,10.0,1.5,0,1,2,1
MS,F,16,U,GT3,T,1,1,at_home,other,course,father,1,2,0,0,1,0,0,0,1,0,1,5,4,3,2,1,2,0,13,14,15,2,13.5,13.7,1.0,10.0,1.0,1,0,1,0
MS,M,17,R,LE3,T,1,2,at_home,services,reputation,mother,1,1,0,0,1,0,1,1,1,1,0,5,5,5,5,5,3,4,10,11,11,1,10.5,10.7,0.5773502691896257,1.0,1.5,0,0,1,1
MS,F,16,R,GT3,T,1,1,other,other,home,father,4,4,0,0,1,0,0,0,1,1,0,4,3,2,1,1,1,0,13,10,13,0,11.5,10.9,1.7320508075688772,20.0,1.0,0,0,1,0
MS,F,16,R,GT3,T,1,1,at_home,other,other,father,4,3,0,1,1,0,0,1,1,0,0,4,4,3,1,1,5,2,10,9,10,0,9.5,9.3,0.5773502691896257,5.0,1.0,0,0,2,0
MS,F,15,R,GT3,T,1,1,at_home,other,home,father,2,2,0,0,1,0,1,1,1,1,0,4,3,3,1,1,2,1,11,10,11,0,10.5,10.3,0.5773502691896257,5.0,1.0,0,0,1,0
MS,F,16,R,GT3,T,1,1,at_home,other,other,mother,2,1,0,0,0,0,1,1,1,1,1,4,2,2,4,3,2,0,13,12,14,1,12.5,12.299999999999999,1.0,5.0,1.0,0,0,0,1
MS,F,15,R,GT3,T,1,1,at_home,at_home,course,father,3,2,0,0,1,0,0,1,1,0,0,4,2,1,1,2,2,0,13,14,14,1,13.5,13.7,0.5773502691896257,10.0,1.0,0,0,1,0
MS,F,15,R,LE3,T,2,2,other,other,other,father,1,3,0,1,1,0,0,1,1,0,0,4,4,3,2,2,5,2,14,11,12,-2,12.5,11.899999999999999,1.5275252316519468,5.0,2.0,0,0,2,1
MS,M,16,R,GT3,T,1,1,at_home,other,other,father,2,1,0,0,0,0,1,1,1,0,0,3,4,4,3,4,5,6,11,11,11,0,11.0,11.0,0.0,0.7142857142857143,1.0,0,0,0,1
MS,F,18,U,GT3,T,1,2,other,other,course,father,1,2,1,0,1,0,1,1,1,1,1,3,4,4,2,3,5,9,9,8,8,-1,8.5,8.299999999999999,0.5773502691896257,1.0,1.5,0,1,1,1
MS,M,15,U,GT3,T,3,1,other,services,home,mother,2,1,0,0,1,0,0,1,1,0,0,3,2,3,1,3,4,0,10,9,11,1,9.5,9.3,1.0,5.0,2.0,0,0,1,1
MS,F,16,R,GT3,T,2,2,other,services,course,father,3,2,0,0,1,0,1,1,1,1,0,5,3,4,1,1,2,1,14,13,14,0,13.5,13.3,0.5773502691896257,5.0,2.0,0,0,1,0
MS,M,15,U,GT3,T,2,2,health,other,reputation,mother,3,1,0,0,0,0,0,1,1,0,0,4,3,3,1,2,4,1,13,12,13,0,12.5,12.299999999999999,0.5773502691896257,2.5,2.0,0,0,0,0
MS,M,16,U,GT3,T,4,4,other,teacher,course,father,1,2,0,0,1,0,1,1,1,0,1,4,3,1,1,1,3,0,13,12,13,0,12.5,12.299999999999999,0.5773502691896257,10.0,4.0,0,0,1,0
MS,F,15,R,GT3,T,3,3,services,other,reputation,mother,1,2,0,0,1,0,0,1,1,1,1,4,5,4,1,1,1,4,13,12,12,-1,12.5,12.299999999999999,0.5773502691896257,2.0,3.0,0,0,1,0
MS,F,16,R,GT3,T,2,2,at_home,other,course,mother,2,2,1,0,1,0,1,0,1,0,0,4,4,4,2,3,5,2,12,11,12,0,11.5,11.299999999999999,0.5773502691896257,3.3333333333333335,2.0,0,0,1,1
MS,F,16,R,LE3,T,2,2,other,other,home,father,3,1,0,0,1,0,1,1,1,0,1,4,3,2,1,1,4,0,14,14,16,2,14.0,14.0,1.1547005383792517,5.0,2.0,1,0,1,0
MS,M,16,U,LE3,T,2,1,at_home,services,course,mother,2,1,0,0,1,0,1,1,1,1,0,2,4,3,2,3,4,4,10,8,10,0,9.0,8.6,1.1547005383792517,1.0,1.5,0,0,1,1
MS,M,15,R,LE3,T,1,3,at_home,other,reputation,father,3,1,0,0,1,0,1,1,1,1,0,4,2,4,3,5,3,2,10,11,11,1,10.5,10.7,0.5773502691896257,1.6666666666666667,2.0,0,0,1,1
MS,F,15,U,GT3,T,2,2,other,services,course,mother,2,3,0,0,1,0,1,1,1,0,0,5,3,2,1,1,4,0,12,13,14,2,12.5,12.7,1.0,15.0,2.0,0,0,1,0
MS,F,16,R,LE3,T,2,1,other,other,home,mother,1,1,0,0,1,0,0,1,1,1,1,5,4,3,1,1,5,2,10,8,8,-2,9.0,8.6,1.1547005383792517,1.6666666666666667,1.5,0,1,1,0
MS,M,15,U,GT3,T,3,3,services,services,course,father,2,1,0,0,1,0,1,0,1,1,0,4,3,3,2,4,3,11,12,10,11,-1,11.0,10.6,1.0,0.4166666666666667,3.0,0,0,1,1
MS,F,16,R,GT3,T,1,1,at_home,other,course,father,2,2,3,1,1,0,0,1,1,0,0,3,4,3,1,1,1,0,7,7,8,1,7.0,7.0,0.5773502691896258,10.0,1.0,0,1,2,0
MS,F,17,U,GT3,T,2,2,other,at_home,course,mother,1,1,0,0,1,0,1,1,0,0,0,4,5,3,1,1,5,4,9,9,10,1,9.0,9.0,0.5773502691896257,1.0,2.0,0,0,1,0
MS,F,19,U,GT3,T,2,3,at_home,services,course,other,1,1,1,0,0,0,0,1,0,1,1,4,4,4,1,1,2,0,9,9,10,1,9.0,9.0,0.5773502691896257,5.0,2.5,0,0,0,0
MS,F,17,R,GT3,T,2,1,at_home,other,course,mother,3,1,0,0,1,0,1,1,0,0,1,5,5,3,1,1,3,2,9,10,11,2,9.5,9.7,1.0,1.6666666666666667,1.5,0,0,1,0
MS,F,15,R,LE3,T,1,1,at_home,other,course,mother,2,1,0,0,1,0,0,1,0,0,1,5,2,1,1,3,4,0,9,10,9,0,9.5,9.7,0.5773502691896257,5.0,1.0,0,1,1,1
MS,F,16,R,GT3,T,2,2,other,other,course,father,3,2,0,0,1,0,0,1,0,1,0,3,4,5,1,2,1,1,9,10,11,2,9.5,9.7,1.0,5.0,2.0,0,0,1,0
MS,F,16,U,LE3,A,2,2,other,other,home,mother,1,1,0,0,1,0,0,1,0,0,0,4,3,4,1,2,1,6,7,7,8,1,7.0,7.0,0.5773502691896258,0.7142857142857143,2.0,0,1,1,0
MS,F,17,R,GT3,T,2,2,at_home,other,course,mother,2,2,0,0,1,0,0,1,1,1,0,4,3,5,1,2,4,0,11,10,11,0,10.5,10.3,0.5773502691896257,10.0,2.0,0,0,1,0
MS,F,16,U,GT3,T,2,2,other,services,course,father,1,1,1,0,1,1,1,0,1,1,0,4,4,3,1,4,3,1,9,10,10,1,9.5,9.7,0.5773502691896257,2.5,2.0,0,0,2,1
MS,F,18,R,LE3,A,3,2,other,other,course,other,2,3,2,0,1,0,0,0,0,0,1,3,3,2,1,1,2,6,7,9,10,3,8.0,8.4,1.5275252316519468,2.142857142857143,2.5,0,0,1,0
MS,F,19,U,GT3,T,1,1,at_home,services,course,mother,1,3,1,0,0,0,1,1,0,0,1,5,3,1,1,1,3,6,7,9,9,2,8.0,8.4,1.1547005383792517,2.142857142857143,1.0,0,1,0,0
MS,M,18,R,GT3,T,1,1,other,other,home,mother,2,1,1,0,0,0,1,1,0,1,0,4,4,3,3,4,4,0,8,9,10,2,8.5,8.7,1.0,5.0,1.0,0,0,0,1
MS,F,18,R,GT3,T,1,1,at_home,at_home,course,mother,2,1,1,0,0,0,0,0,0,1,1,3,2,3,1,1,2,4,9,11,10,1,10.0,10.399999999999999,1.0,1.0,1.0,0,0,0,0
MS,F,19,U,GT3,T,1,1,other,other,course,other,2,2,1,0,1,0,0,1,1,1,1,1,1,4,4,1,1,12,7,8,9,2,7.5,7.699999999999999,1.0,0.7692307692307693,1.0,0,1,1,1
MS,F,16,R,GT3,A,2,2,health,other,course,mother,1,2,0,0,0,0,0,0,1,0,1,3,3,2,1,1,3,2,8,10,10,2,9.0,9.4,1.1547005383792517,3.3333333333333335,2.0,0,0,0,0
MS,F,17,U,GT3,T,0,1,other,at_home,course,father,2,1,0,0,0,0,1,0,1,0,0,2,4,4,3,5,5,5,9,9,10,1,9.0,9.0,0.5773502691896257,0.8333333333333334,0.5,0,0,0,1
MS,F,16,R,LE3,T,1,2,at_home,other,course,mother,1,2,0,0,0,0,1,1,0,1,0,4,4,5,1,3,3,0,8,9,9,1,8.5,8.7,0.5773502691896257,10.0,1.5,0,1,0,1
MS,F,16,U,GT3,T,3,3,other,other,reputation,mother,1,1,0,0,0,0,1,1,0,1,1,4,5,4,1,1,4,0,14,13,13,-1,13.5,13.3,0.5773502691896257,5.0,3.0,0,0,0,0
MS,F,16,R,LE3,T,1,1,services,services,home,mother,1,1,0,0,1,0,1,1,1,1,1,4,4,4,2,2,4,2,14,14,14,0,14.0,14.0,0.0,1.6666666666666667,1.0,0,0,1,1
MS,M,17,U,GT3,T,3,3,services,at_home,course,mother,2,4,1,0,1,1,1,1,1,0,0,5,4,5,3,4,5,0,10,11,10,0,10.5,10.7,0.5773502691896257,20.0,3.0,0,0,2,1
MS,F,16,U,GT3,T,2,1,other,services,course,mother,1,2,0,0,1,0,1,1,1,1,0,5,3,3,1,1,1,0,14,13,14,0,13.5,13.3,0.5773502691896257,10.0,1.5,0,0,1,0
MS,F,16,U,GT3,T,2,2,services,other,course,mother,1,1,0,0,1,1,1,1,1,0,1,4,2,5,1,2,5,0,17,16,16,-1,16.5,16.299999999999997,0.5773502691896258,5.0,2.0,1,0,2,0
MS,M,17,U,GT3,T,1,2,other,other,course,father,1,1,1,0,1,0,1,1,0,1,1,5,3,5,5,5,1,12,6,7,7,1,6.5,6.699999999999999,0.5773502691896258,0.38461538461538464,1.5,0,1,1,1
MS,M,16,U,LE3,T,4,3,other,other,course,father,1,1,0,0,0,0,1,1,1,1,0,4,2,5,1,5,5,8,14,12,13,-1,13.0,12.599999999999998,1.0,0.5555555555555556,3.5,0,0,0,1
MS,M,17,R,LE3,T,2,2,services,services,other,mother,3,4,1,0,1,0,0,1,1,0,0,1,3,5,3,5,3,2,10,8,9,-1,9.0,8.6,1.0,6.666666666666667,2.0,0,1,1,1
MS,F,16,U,GT3,T,1,1,other,other,course,other,1,4,0,1,1,0,1,1,1,1,0,2,2,1,1,1,5,0,14,14,14,0,14.0,14.0,0.0,20.0,1.0,0,0,2,0
MS,F,19,U,LE3,T,2,2,other,other,home,mother,1,3,0,0,0,0,0,1,1,1,1,5,4,5,1,1,1,0,12,13,13,1,12.5,12.7,0.5773502691896257,15.0,2.0,0,0,0,0
MS,F,17,R,GT3,T,1,1,at_home,other,reputation,mother,2,1,0,0,1,0,1,0,1,1,1,4,4,5,1,2,5,0,11,11,11,0,11.0,11.0,0.0,5.0,1.0,0,0,1,0
MS,F,20,U,GT3,T,3,3,at_home,services,other,mother,2,2,1,0,0,0,1,1,1,1,1,3,3,4,2,4,3,8,11,9,10,-1,10.0,9.6,1.0,1.1111111111111112,3.0,0,0,0,1
MS,F,17,U,LE3,T,1,1,other,services,course,father,1,3,0,0,1,0,0,1,1,0,1,4,3,3,1,1,3,0,11,11,10,-1,11.0,11.0,0.5773502691896257,15.0,1.0,0,0,1,0
MS,M,17,R,GT3,T,2,2,other,other,course,mother,3,1,1,0,1,0,0,0,1,1,0,4,4,5,1,2,5,0,10,9,9,-1,9.5,9.3,0.5773502691896257,5.0,2.0,0,1,1,0
